run_id,modelo,gmd_m,escenario,contingencia,bess_bus,bess_mw,variante_parametro,archivo_aux,estado
R003279,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo2_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003280,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo1_SchoolHouse,B5,10,base,aux/bloque_030.aux,planned
R003281,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_PuntaEvans_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003282,GMD_1p2192m,1.2192,B6_FV30,FallaLinea2_PuntaEvans_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003283,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B5,10,base,aux/bloque_030.aux,planned
R003284,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_ElBight_SchoolHouse,B5,10,base,aux/bloque_030.aux,planned
R003285,GMD_1p2192m,1.2192,B6_FV30,FallaElevador1_PuntaEvans,B5,10,base,aux/bloque_030.aux,planned
R003286,GMD_1p2192m,1.2192,B6_FV30,FallaElevador2_PuntaEvans,B5,10,base,aux/bloque_030.aux,planned
R003287,GMD_1p2192m,1.2192,B6_FV30,FallaElevador3_PuntaEvans,B5,10,base,aux/bloque_030.aux,planned
R003288,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo1_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003289,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo2_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003290,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo1_SchoolHouse,B5,10,base,aux/bloque_030.aux,planned
R003291,GMD_1p2192m,1.2192,B6_FV50,FallaLinea1_PuntaEvans_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003292,GMD_1p2192m,1.2192,B6_FV50,FallaLinea2_PuntaEvans_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003293,GMD_1p2192m,1.2192,B6_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B5,10,base,aux/bloque_030.aux,planned
R003294,GMD_1p2192m,1.2192,B6_FV50,FallaLinea1_ElBight_SchoolHouse,B5,10,base,aux/bloque_030.aux,planned
R003295,GMD_1p2192m,1.2192,B6_FV50,FallaElevador1_PuntaEvans,B5,10,base,aux/bloque_030.aux,planned
R003296,GMD_1p2192m,1.2192,B6_FV50,FallaElevador2_PuntaEvans,B5,10,base,aux/bloque_030.aux,planned
R003297,GMD_1p2192m,1.2192,B6_FV50,FallaElevador3_PuntaEvans,B5,10,base,aux/bloque_030.aux,planned
R003298,GMD_1p2192m,1.2192,B6_FV50,FallaTrafo1_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003299,GMD_1p2192m,1.2192,B6_FV50,FallaTrafo2_ElBight,B5,10,base,aux/bloque_030.aux,planned
R003300,GMD_1p2192m,1.2192,B6_FV50,FallaTrafo1_SchoolHouse,B5,10,base,aux/bloque_030.aux,planned
R003301,GMD_1p2192m,1.2192,BASE,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003302,GMD_1p2192m,1.2192,BASE,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003303,GMD_1p2192m,1.2192,BASE,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003304,GMD_1p2192m,1.2192,BASE,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003305,GMD_1p2192m,1.2192,BASE,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003306,GMD_1p2192m,1.2192,BASE,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003307,GMD_1p2192m,1.2192,BASE,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003308,GMD_1p2192m,1.2192,BASE,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003309,GMD_1p2192m,1.2192,BASE,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003310,GMD_1p2192m,1.2192,BASE,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003311,GMD_1p2192m,1.2192,B1_FV15,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003312,GMD_1p2192m,1.2192,B1_FV15,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003313,GMD_1p2192m,1.2192,B1_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003314,GMD_1p2192m,1.2192,B1_FV15,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003315,GMD_1p2192m,1.2192,B1_FV15,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003316,GMD_1p2192m,1.2192,B1_FV15,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003317,GMD_1p2192m,1.2192,B1_FV15,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003318,GMD_1p2192m,1.2192,B1_FV15,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003319,GMD_1p2192m,1.2192,B1_FV15,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003320,GMD_1p2192m,1.2192,B1_FV15,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003321,GMD_1p2192m,1.2192,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003322,GMD_1p2192m,1.2192,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003323,GMD_1p2192m,1.2192,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003324,GMD_1p2192m,1.2192,B1_FV30,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003325,GMD_1p2192m,1.2192,B1_FV30,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003326,GMD_1p2192m,1.2192,B1_FV30,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003327,GMD_1p2192m,1.2192,B1_FV30,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003328,GMD_1p2192m,1.2192,B1_FV30,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003329,GMD_1p2192m,1.2192,B1_FV30,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003330,GMD_1p2192m,1.2192,B1_FV30,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003331,GMD_1p2192m,1.2192,B1_FV50,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003332,GMD_1p2192m,1.2192,B1_FV50,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003333,GMD_1p2192m,1.2192,B1_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003334,GMD_1p2192m,1.2192,B1_FV50,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003335,GMD_1p2192m,1.2192,B1_FV50,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003336,GMD_1p2192m,1.2192,B1_FV50,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003337,GMD_1p2192m,1.2192,B1_FV50,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003338,GMD_1p2192m,1.2192,B1_FV50,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003339,GMD_1p2192m,1.2192,B1_FV50,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003340,GMD_1p2192m,1.2192,B1_FV50,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003341,GMD_1p2192m,1.2192,B5_FV15,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003342,GMD_1p2192m,1.2192,B5_FV15,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003343,GMD_1p2192m,1.2192,B5_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003344,GMD_1p2192m,1.2192,B5_FV15,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003345,GMD_1p2192m,1.2192,B5_FV15,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003346,GMD_1p2192m,1.2192,B5_FV15,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003347,GMD_1p2192m,1.2192,B5_FV15,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003348,GMD_1p2192m,1.2192,B5_FV15,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003349,GMD_1p2192m,1.2192,B5_FV15,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003350,GMD_1p2192m,1.2192,B5_FV15,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003351,GMD_1p2192m,1.2192,B5_FV30,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003352,GMD_1p2192m,1.2192,B5_FV30,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003353,GMD_1p2192m,1.2192,B5_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003354,GMD_1p2192m,1.2192,B5_FV30,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003355,GMD_1p2192m,1.2192,B5_FV30,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003356,GMD_1p2192m,1.2192,B5_FV30,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003357,GMD_1p2192m,1.2192,B5_FV30,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003358,GMD_1p2192m,1.2192,B5_FV30,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003359,GMD_1p2192m,1.2192,B5_FV30,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003360,GMD_1p2192m,1.2192,B5_FV30,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003361,GMD_1p2192m,1.2192,B5_FV50,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003362,GMD_1p2192m,1.2192,B5_FV50,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003363,GMD_1p2192m,1.2192,B5_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003364,GMD_1p2192m,1.2192,B5_FV50,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003365,GMD_1p2192m,1.2192,B5_FV50,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003366,GMD_1p2192m,1.2192,B5_FV50,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003367,GMD_1p2192m,1.2192,B5_FV50,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003368,GMD_1p2192m,1.2192,B5_FV50,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003369,GMD_1p2192m,1.2192,B5_FV50,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003370,GMD_1p2192m,1.2192,B5_FV50,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003371,GMD_1p2192m,1.2192,B6_FV15,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003372,GMD_1p2192m,1.2192,B6_FV15,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003373,GMD_1p2192m,1.2192,B6_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003374,GMD_1p2192m,1.2192,B6_FV15,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003375,GMD_1p2192m,1.2192,B6_FV15,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003376,GMD_1p2192m,1.2192,B6_FV15,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003377,GMD_1p2192m,1.2192,B6_FV15,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003378,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003379,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003380,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003381,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003382,GMD_1p2192m,1.2192,B6_FV30,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003383,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003384,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003385,GMD_1p2192m,1.2192,B6_FV30,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003386,GMD_1p2192m,1.2192,B6_FV30,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003387,GMD_1p2192m,1.2192,B6_FV30,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003388,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003389,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003390,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003391,GMD_1p2192m,1.2192,B6_FV50,FallaLinea1_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003392,GMD_1p2192m,1.2192,B6_FV50,FallaLinea2_PuntaEvans_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003393,GMD_1p2192m,1.2192,B6_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003394,GMD_1p2192m,1.2192,B6_FV50,FallaLinea1_ElBight_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003395,GMD_1p2192m,1.2192,B6_FV50,FallaElevador1_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003396,GMD_1p2192m,1.2192,B6_FV50,FallaElevador2_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003397,GMD_1p2192m,1.2192,B6_FV50,FallaElevador3_PuntaEvans,B6,0,base,aux/bloque_031.aux,planned
R003398,GMD_1p2192m,1.2192,B6_FV50,FallaTrafo1_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003399,GMD_1p2192m,1.2192,B6_FV50,FallaTrafo2_ElBight,B6,0,base,aux/bloque_031.aux,planned
R003400,GMD_1p2192m,1.2192,B6_FV50,FallaTrafo1_SchoolHouse,B6,0,base,aux/bloque_031.aux,planned
R003401,GMD_1p2192m,1.2192,BASE,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_031.aux,planned
R003402,GMD_1p2192m,1.2192,BASE,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_031.aux,planned
R003403,GMD_1p2192m,1.2192,BASE,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_031.aux,planned
R003404,GMD_1p2192m,1.2192,BASE,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_031.aux,planned
R003405,GMD_1p2192m,1.2192,BASE,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_031.aux,planned
R003406,GMD_1p2192m,1.2192,BASE,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_031.aux,planned
R003407,GMD_1p2192m,1.2192,BASE,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_031.aux,planned
R003408,GMD_1p2192m,1.2192,BASE,FallaTrafo1_ElBight,B6,1,base,aux/bloque_031.aux,planned
R003409,GMD_1p2192m,1.2192,BASE,FallaTrafo2_ElBight,B6,1,base,aux/bloque_031.aux,planned
R003410,GMD_1p2192m,1.2192,BASE,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_031.aux,planned
R003411,GMD_1p2192m,1.2192,B1_FV15,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003412,GMD_1p2192m,1.2192,B1_FV15,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003413,GMD_1p2192m,1.2192,B1_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003414,GMD_1p2192m,1.2192,B1_FV15,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003415,GMD_1p2192m,1.2192,B1_FV15,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003416,GMD_1p2192m,1.2192,B1_FV15,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003417,GMD_1p2192m,1.2192,B1_FV15,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003418,GMD_1p2192m,1.2192,B1_FV15,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003419,GMD_1p2192m,1.2192,B1_FV15,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003420,GMD_1p2192m,1.2192,B1_FV15,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003421,GMD_1p2192m,1.2192,B1_FV30,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003422,GMD_1p2192m,1.2192,B1_FV30,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003423,GMD_1p2192m,1.2192,B1_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003424,GMD_1p2192m,1.2192,B1_FV30,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003425,GMD_1p2192m,1.2192,B1_FV30,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003426,GMD_1p2192m,1.2192,B1_FV30,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003427,GMD_1p2192m,1.2192,B1_FV30,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003428,GMD_1p2192m,1.2192,B1_FV30,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003429,GMD_1p2192m,1.2192,B1_FV30,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003430,GMD_1p2192m,1.2192,B1_FV30,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003431,GMD_1p2192m,1.2192,B1_FV50,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003432,GMD_1p2192m,1.2192,B1_FV50,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003433,GMD_1p2192m,1.2192,B1_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003434,GMD_1p2192m,1.2192,B1_FV50,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003435,GMD_1p2192m,1.2192,B1_FV50,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003436,GMD_1p2192m,1.2192,B1_FV50,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003437,GMD_1p2192m,1.2192,B1_FV50,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003438,GMD_1p2192m,1.2192,B1_FV50,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003439,GMD_1p2192m,1.2192,B1_FV50,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003440,GMD_1p2192m,1.2192,B1_FV50,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003441,GMD_1p2192m,1.2192,B5_FV15,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003442,GMD_1p2192m,1.2192,B5_FV15,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003443,GMD_1p2192m,1.2192,B5_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003444,GMD_1p2192m,1.2192,B5_FV15,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003445,GMD_1p2192m,1.2192,B5_FV15,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003446,GMD_1p2192m,1.2192,B5_FV15,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003447,GMD_1p2192m,1.2192,B5_FV15,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003448,GMD_1p2192m,1.2192,B5_FV15,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003449,GMD_1p2192m,1.2192,B5_FV15,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003450,GMD_1p2192m,1.2192,B5_FV15,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003451,GMD_1p2192m,1.2192,B5_FV30,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003452,GMD_1p2192m,1.2192,B5_FV30,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003453,GMD_1p2192m,1.2192,B5_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003454,GMD_1p2192m,1.2192,B5_FV30,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003455,GMD_1p2192m,1.2192,B5_FV30,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003456,GMD_1p2192m,1.2192,B5_FV30,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003457,GMD_1p2192m,1.2192,B5_FV30,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003458,GMD_1p2192m,1.2192,B5_FV30,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003459,GMD_1p2192m,1.2192,B5_FV30,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003460,GMD_1p2192m,1.2192,B5_FV30,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003461,GMD_1p2192m,1.2192,B5_FV50,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003462,GMD_1p2192m,1.2192,B5_FV50,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003463,GMD_1p2192m,1.2192,B5_FV50,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003464,GMD_1p2192m,1.2192,B5_FV50,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003465,GMD_1p2192m,1.2192,B5_FV50,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003466,GMD_1p2192m,1.2192,B5_FV50,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003467,GMD_1p2192m,1.2192,B5_FV50,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003468,GMD_1p2192m,1.2192,B5_FV50,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003469,GMD_1p2192m,1.2192,B5_FV50,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003470,GMD_1p2192m,1.2192,B5_FV50,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003471,GMD_1p2192m,1.2192,B6_FV15,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003472,GMD_1p2192m,1.2192,B6_FV15,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003473,GMD_1p2192m,1.2192,B6_FV15,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003474,GMD_1p2192m,1.2192,B6_FV15,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003475,GMD_1p2192m,1.2192,B6_FV15,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003476,GMD_1p2192m,1.2192,B6_FV15,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003477,GMD_1p2192m,1.2192,B6_FV15,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003478,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003479,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003480,GMD_1p2192m,1.2192,B6_FV15,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003481,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003482,GMD_1p2192m,1.2192,B6_FV30,FallaLinea2_PuntaEvans_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003483,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_PuntaEvans_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003484,GMD_1p2192m,1.2192,B6_FV30,FallaLinea1_ElBight_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
R003485,GMD_1p2192m,1.2192,B6_FV30,FallaElevador1_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003486,GMD_1p2192m,1.2192,B6_FV30,FallaElevador2_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003487,GMD_1p2192m,1.2192,B6_FV30,FallaElevador3_PuntaEvans,B6,1,base,aux/bloque_032.aux,planned
R003488,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo1_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003489,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo2_ElBight,B6,1,base,aux/bloque_032.aux,planned
R003490,GMD_1p2192m,1.2192,B6_FV30,FallaTrafo1_SchoolHouse,B6,1,base,aux/bloque_032.aux,planned
